name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
F7	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
T7	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
P7	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
--0	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
FP1	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
F3	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
C3	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
P3	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
01	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
--1	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
FZ	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
CZ	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
PZ	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
--2	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
FP2	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
F4	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
C4	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
P4	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
O2	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
--3	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
F8	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
T8	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
P8	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
EKG1-CHIN	EEG	µV	0.0	128.0	ElectroEncephaloGram	256.0	good	n/a
C2	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
C6	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
CP2	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
CP4	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
CP6	MISC	µV	0.0	128.0	Miscellaneous	256.0	good	n/a
